time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.000000,0.042267,0.030069,1.000000,1.000000,0.000000,0.648047,0.000000,0.042256,1.000000,1.000000,0.000000,0.000000,0.172660,0.160636,1.000000,0.000000,0.223902,0.897449,1.000000,0.505128,0.206327,0.000000,0.000000,0.000000,0.711076,0.002101,0.032395,1.000000,0.169120,1.000000,0.784537,0.000000,0.000000,0.018004,0.852563,1.000000,0.000000,1.000000,1.000000,1.000000,0.305106,0.000000,0.000000,1.000000,0.000000,0.239199,0.000000,0.158723,1.000000,0.000000,0.000000,0.000000,0.183270,0.174743,1.000000,0.000401,0.000000,0.968168,1.000000,0.604779,0.488447,0.000000,1.000000,0.257074,0.051045,0.021627,0.045079,1.000000,0.817293,1.000000,0.156822,0.000000,0.000000,0.033888,0.752623,1.000000,0.000000,1.000000,1.000000,1.000000
0.033333,0.000000,0.000000,0.181922,1.000000,0.000000,0.351533,0.000000,0.000000,1.000000,1.000000,1.000000,0.966368,0.000000,0.029253,0.959563,1.000000,0.924382,1.000000,1.000000,0.000000,0.558566,0.785017,1.000000,0.000000,0.697647,0.025811,0.055021,1.000000,0.000000,1.000000,0.989520,1.000000,0.000000,0.018413,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.678923,0.511530,0.000000,1.000000,0.549957,0.650800,1.000000,0.531361,1.000000,0.000000,0.000000,0.744900,0.000000,0.012192,0.000000,0.000000,0.883633,0.000000,0.000000,0.000000,0.463091,0.000000,1.000000,1.000000,0.320700,0.000000,0.012497,0.000000,0.929844,1.000000,0.000000,1.000000,1.000000,0.011640,0.000000,1.000000,0.785736,1.000000,1.000000,1.000000
0.066667,0.004623,0.035190,0.915407,1.000000,0.000000,0.374805,0.000000,0.000000,0.715339,0.721940,0.843952,1.000000,0.000000,0.000000,1.000000,1.000000,0.881020,1.000000,1.000000,0.000000,0.885532,0.000000,0.000000,0.000000,0.577374,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.800947,0.000000,1.000000,1.000000,1.000000,0.705764,0.000000,0.000000,1.000000,0.281597,0.383216,0.000000,0.343293,0.544899,0.009511,0.000000,1.000000,0.000000,0.000000,0.097718,0.000000,0.000000,0.000000,0.000000,0.000000,0.537206,0.000000,1.000000,0.770115,0.205270,0.000000,0.000000,0.000000,0.963032,1.000000,0.000000,0.000000,1.000000,0.000000,0.937685,0.740414,0.000000,1.000000,1.000000,1.000000
0.100000,0.247118,1.000000,1.000000,1.000000,0.000000,0.269578,1.000000,0.216795,0.000000,1.000000,0.933490,0.900268,0.000000,0.000000,0.064189,1.000000,0.928683,0.515278,0.000000,0.000000,0.144402,0.300645,0.000000,1.000000,0.395935,0.414199,0.000000,1.000000,0.503822,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.598364,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468280,0.000000,0.178059,0.000000,0.647514,0.253580,0.000000,0.000000,0.000000,0.000000,0.000000,0.236988,0.845210,0.000000,0.071631,0.298131,0.113510,0.050483,0.000000,0.000000,0.004936,0.173962,1.000000,0.327597,0.629992,1.000000,0.000000,0.213995,1.000000,0.902539,1.000000,1.000000,1.000000
0.133333,0.000000,0.000000,0.372852,1.000000,0.000000,0.259525,0.883596,0.172120,0.000000,0.081954,0.992681,0.961502,0.819928,0.000000,0.923476,1.000000,0.285281,0.651421,1.000000,0.300265,0.366617,0.210966,0.423117,0.000000,0.766646,0.139099,0.000000,1.000000,0.397597,1.000000,0.996122,1.000000,0.000000,0.000000,0.913001,0.000000,0.913416,1.000000,1.000000,1.000000,0.692714,0.893473,0.000000,0.408004,0.704092,0.462017,1.000000,0.996124,1.000000,0.000000,0.000000,0.865471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152793,0.923190,0.494594,0.275653,0.000000,0.000000,0.969937,1.000000,0.081228,0.000000,1.000000,0.000000,1.000000,0.652178,0.875378,0.292754,1.000000,0.000000
0.166667,0.211460,1.000000,1.000000,0.752479,0.000000,0.335829,0.000000,0.009221,0.000000,0.000000,1.000000,0.989937,0.000000,0.000000,0.000000,0.115743,0.318677,0.000000,0.000000,1.000000,0.265998,0.325461,0.000000,0.224786,0.803386,0.931050,0.218582,1.000000,0.904798,1.000000,0.990764,0.646745,0.000000,0.000000,0.806977,0.606118,0.974547,1.000000,1.000000,1.000000,0.131861,0.000000,0.000000,0.000000,0.329156,0.000000,0.957047,1.000000,0.000000,0.000000,0.217303,0.945665,0.896981,0.000000,0.000000,0.000000,0.000000,0.153277,0.000000,1.000000,0.000000,0.000000,0.000000,0.966272,0.000000,0.026011,1.000000,0.880923,0.459695,0.269437,0.337475,0.281518,0.998494,0.000000,1.000000,0.000000,0.944139,1.000000,1.000000,0.000000
0.200000,0.111735,1.000000,1.000000,1.000000,0.000000,0.225408,0.754488,0.054903,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.650145,0.883718,0.436693,0.350013,1.000000,0.289672,0.329661,0.000000,0.566786,0.776143,0.903428,0.000000,1.000000,0.918973,1.000000,0.988426,1.000000,0.039724,0.000000,0.253672,1.000000,1.000000,1.000000,1.000000,1.000000,0.139941,0.025371,0.000000,0.000000,0.145560,0.000000,0.836821,0.808902,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.906008,0.000000,0.000000,0.059216,0.815225,0.000000,0.000000,0.432297,0.000000,0.549437,1.000000,0.000000,0.322788,0.995304,0.000000,0.605672,0.000000,1.000000,1.000000,1.000000,0.889477
0.233333,0.000000,0.259857,1.000000,1.000000,0.000000,0.287466,0.242437,0.000000,0.000000,0.432942,1.000000,1.000000,0.000000,0.000000,0.000000,0.626225,0.853885,0.592178,0.522893,0.845609,0.314305,0.310382,0.000000,0.220701,0.720771,0.417024,0.000000,1.000000,0.637178,1.000000,0.984576,0.904924,0.000000,0.000000,0.275302,1.000000,0.840120,1.000000,1.000000,1.000000,0.210336,0.257627,0.000000,0.304803,0.226906,0.198799,1.000000,0.739801,0.449773,0.145793,0.000000,0.497836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208575,0.000000,0.000000,0.320552,0.920607,0.000000,0.000000,0.000000,0.000000,0.807707,1.000000,0.000000,1.000000,0.985741,0.000000,0.000000,1.000000,0.878348,1.000000,1.000000,1.000000
0.266667,0.031885,0.722583,1.000000,0.904599,0.000000,0.322854,0.000000,0.000000,0.000000,0.275051,1.000000,1.000000,0.000000,0.000000,0.000000,0.202186,0.791938,0.572183,0.227321,1.000000,0.275224,0.336799,0.000000,0.150029,0.785018,0.483892,0.000000,1.000000,0.881399,1.000000,0.992841,0.414143,0.000000,0.000000,0.000000,1.000000,0.697716,1.000000,1.000000,1.000000,0.002165,0.000000,0.000000,0.389968,0.171384,0.108968,1.000000,0.792763,0.419791,0.272530,0.000000,0.095015,0.000000,0.000000,0.000000,0.000000,0.729164,0.000000,0.000000,1.000000,0.000000,0.000000,0.275985,0.946881,0.000000,0.000000,0.000000,0.000000,0.527347,0.032636,0.000000,1.000000,0.987204,0.000000,0.000000,1.000000,0.636359,1.000000,1.000000,1.000000
0.300000,0.153334,0.964200,1.000000,0.539855,0.000000,0.275258,0.000000,0.016290,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.225125,0.854290,0.134586,0.000000,1.000000,0.277551,0.394070,0.000000,0.523044,0.791380,0.935206,0.000000,1.000000,0.907721,1.000000,1.000000,0.964187,0.000000,0.000000,0.000000,1.000000,0.953361,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.144149,0.000000,1.000000,0.979337,0.000000,0.000000,0.133960,0.939586,0.927823,0.000000,0.000000,0.000000,0.000000,0.030301,0.000000,1.000000,0.000000,0.000000,0.000000,0.781961,0.000000,0.000000,0.649153,1.000000,0.158441,0.000000,0.000000,1.000000,1.000000,0.000000,0.407503,0.000000,0.901994,1.000000,1.000000,0.470387
0.333333,0.029243,1.000000,1.000000,1.000000,0.000000,0.225468,0.805517,0.124439,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.725133,0.849850,0.312275,0.074095,1.000000,0.332882,0.377025,0.000000,0.768337,0.784453,0.989709,0.000000,1.000000,0.918596,1.000000,1.000000,1.000000,0.268613,0.000000,0.000000,0.794070,1.000000,1.000000,1.000000,1.000000,0.115404,0.000000,0.000000,0.000000,0.196300,0.000000,1.000000,0.906489,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.815751,0.000000,0.000000,0.628082,0.206802,0.350181,1.000000,0.000000,0.634912,1.000000,0.000000,0.493628,0.000000,0.968398,1.000000,1.000000,0.527567
0.366667,0.000000,1.000000,1.000000,1.000000,0.000000,0.317268,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.432932,0.632330,0.442720,0.331401,1.000000,0.348665,0.366218,0.000000,0.238820,0.775744,0.759826,0.000000,1.000000,0.934684,1.000000,0.993625,0.621829,0.000000,0.000000,0.198327,0.482794,1.000000,1.000000,1.000000,1.000000,0.214750,0.155071,0.000000,0.000000,0.319047,0.043322,1.000000,0.895106,0.261106,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.945182,0.000000,0.000000,0.514418,0.165171,0.568936,0.772820,0.000000,0.722882,0.976868,0.000000,0.110243,0.000000,0.982649,1.000000,1.000000,0.672136
0.400000,0.000000,0.815900,1.000000,0.908928,0.000000,0.362162,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.188345,0.215214,0.485600,0.369007,1.000000,0.343171,0.352222,0.000000,0.015944,0.780878,0.611222,0.000000,1.000000,0.927294,1.000000,0.994795,0.136039,0.000000,0.000000,0.220643,0.580011,1.000000,1.000000,1.000000,1.000000,0.196484,0.124993,0.095999,0.179482,0.341003,0.129266,1.000000,0.886112,0.527937,0.000000,0.000000,0.711769,0.983487,0.000000,0.000000,0.000000,0.106715,0.000000,0.000000,1.000000,0.000000,0.000000,0.034384,0.972245,0.000000,0.000000,0.360714,0.290164,0.623829,0.324907,0.000000,0.873864,0.989394,0.000000,0.000000,0.238916,0.820332,1.000000,1.000000,0.842533
0.433333,0.000000,0.571647,1.000000,1.000000,0.000000,0.276017,0.293115,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.653990,0.840081,0.645665,0.449133,1.000000,0.371615,0.368604,0.000000,0.335355,0.787005,0.583692,0.000000,1.000000,0.897648,1.000000,1.000000,0.931665,0.000000,0.000000,0.181792,0.961281,1.000000,1.000000,1.000000,1.000000,0.215443,0.250513,0.000000,0.000000,0.226068,0.077767,1.000000,0.798335,0.302530,0.000000,0.000000,0.808004,0.594010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.701091,0.000000,0.000000,0.155814,1.000000,0.000000,0.000000,0.034846,0.000000,0.713257,1.000000,0.000000,0.861876,1.000000,0.000000,0.002615,0.457642,1.000000,1.000000,1.000000,1.000000
0.466667,0.000000,0.221723,0.938340,1.000000,0.000000,0.237452,1.000000,0.046567,0.000000,0.061033,1.000000,1.000000,0.000000,0.000000,0.167261,1.000000,0.846487,0.664757,0.599296,0.740282,0.409637,0.356663,0.000000,0.490121,0.679949,0.517620,0.000000,1.000000,0.725321,1.000000,1.000000,1.000000,0.039567,0.000000,0.459330,0.881325,0.968656,1.000000,1.000000,1.000000,0.398568,0.620521,0.000000,0.000000,0.233948,0.077704,1.000000,0.761051,0.395687,0.000000,0.000000,1.000000,0.376826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.184199,0.972960,0.066013,0.027563,0.000000,0.000000,0.917245,1.000000,0.000000,0.613894,1.000000,0.000000,0.288119,0.421436,1.000000,1.000000,1.000000,1.000000
0.500000,0.000000,0.284038,0.946672,1.000000,0.000000,0.221135,1.000000,0.118524,0.000000,0.000000,1.000000,0.993846,0.000000,0.000000,0.306603,1.000000,0.855120,0.676217,0.631238,0.715122,0.411909,0.345582,0.000000,0.575846,0.675565,0.576896,0.000000,1.000000,0.760904,1.000000,1.000000,1.000000,0.187253,0.000000,0.536267,0.834823,0.937542,1.000000,1.000000,1.000000,0.428466,0.650178,0.000000,0.000000,0.223958,0.035604,1.000000,0.764154,0.341224,0.000000,0.000000,1.000000,0.596936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148541,0.916734,0.113880,0.063765,0.061548,0.000000,0.923994,1.000000,0.000000,0.391173,1.000000,0.000000,0.516694,0.202971,1.000000,1.000000,1.000000,1.000000
0.533333,0.000000,0.202090,0.896318,1.000000,0.000000,0.207586,1.000000,0.173724,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.452974,1.000000,0.859548,0.667154,0.724984,0.532826,0.405609,0.334069,0.000000,0.607505,0.651980,0.602268,0.000000,1.000000,0.748689,1.000000,1.000000,1.000000,0.265792,0.000000,0.659285,0.602670,0.994690,1.000000,1.000000,1.000000,0.496675,0.765084,0.000000,0.000000,0.247886,0.033275,0.898604,0.773724,0.379975,0.000000,0.000000,1.000000,0.702448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134276,0.872787,0.182897,0.090408,0.079160,0.000000,0.991382,1.000000,0.033804,0.222695,1.000000,0.000000,0.695129,0.076328,1.000000,1.000000,1.000000,0.828368
0.566667,0.000000,0.000000,0.814249,1.000000,0.000000,0.210546,1.000000,0.089786,0.000000,0.350786,1.000000,1.000000,0.000000,0.000000,0.512774,1.000000,0.863948,0.664877,0.800097,0.055592,0.400541,0.324863,0.000000,0.615394,0.601696,0.447912,0.000000,1.000000,0.525586,1.000000,1.000000,1.000000,0.326406,0.000000,0.620500,0.982720,1.000000,1.000000,1.000000,1.000000,0.484349,0.769587,0.000000,0.000000,0.182561,0.059462,0.740519,0.693203,0.411550,0.000000,0.000000,1.000000,0.055941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.267588,0.861939,0.237818,0.006311,0.000000,0.000000,1.000000,1.000000,0.000000,0.455520,1.000000,0.000000,0.520208,0.541122,1.000000,1.000000,1.000000,1.000000
0.600000,0.000000,0.000000,0.788121,1.000000,0.000000,0.211588,1.000000,0.057533,0.000000,0.522232,1.000000,1.000000,0.000000,0.000000,0.443017,1.000000,0.863283,0.652454,0.744120,0.000000,0.389934,0.328205,0.000000,0.631755,0.578865,0.392713,0.000000,1.000000,0.448288,1.000000,1.000000,1.000000,0.372759,0.000000,0.539330,1.000000,0.996202,1.000000,1.000000,1.000000,0.448003,0.735098,0.000000,0.000000,0.158977,0.068173,0.792290,0.668128,0.430024,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.315789,0.869826,0.232523,0.000000,0.000000,0.000000,0.998770,1.000000,0.000000,0.696077,1.000000,0.000000,0.350756,0.761204,1.000000,1.000000,1.000000,1.000000
0.633333,0.000000,0.000000,0.734187,1.000000,0.000000,0.224828,1.000000,0.077495,0.000000,0.392424,1.000000,1.000000,0.000000,0.000000,0.314781,1.000000,0.863897,0.656418,0.720887,0.018268,0.390782,0.345358,0.000000,0.484654,0.611065,0.397319,0.000000,1.000000,0.505795,1.000000,1.000000,1.000000,0.168473,0.000000,0.609000,0.951304,1.000000,1.000000,1.000000,1.000000,0.486354,0.836158,0.000000,0.000000,0.235296,0.114361,1.000000,0.732111,0.518844,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.255456,0.963942,0.203419,0.000000,0.000000,0.000000,0.997994,1.000000,0.000000,0.819520,1.000000,0.000000,0.275484,0.612615,1.000000,1.000000,1.000000,1.000000
0.666667,0.000000,0.000000,0.776809,1.000000,0.000000,0.221163,1.000000,0.111972,0.000000,0.252869,1.000000,1.000000,0.000000,0.000000,0.323571,1.000000,0.865754,0.657186,0.695458,0.121698,0.390666,0.354875,0.000000,0.562068,0.613039,0.446813,0.000000,1.000000,0.573607,1.000000,1.000000,1.000000,0.257896,0.000000,0.556622,0.849828,1.000000,1.000000,1.000000,1.000000,0.487737,0.837386,0.000000,0.000000,0.224873,0.068847,1.000000,0.740455,0.488826,0.000000,0.000000,1.000000,0.076725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.219881,0.926486,0.190206,0.011779,0.000000,0.000000,0.999032,1.000000,0.000000,0.696657,1.000000,0.000000,0.332469,0.412966,1.000000,1.000000,1.000000,1.000000
0.700000,0.000000,0.015760,0.824519,1.000000,0.000000,0.221741,1.000000,0.129000,0.000000,0.126141,1.000000,1.000000,0.000000,0.000000,0.328647,1.000000,0.866153,0.652553,0.692621,0.282649,0.388358,0.353263,0.000000,0.571378,0.628719,0.490059,0.000000,1.000000,0.639351,1.000000,1.000000,1.000000,0.240910,0.000000,0.550505,0.746229,1.000000,1.000000,1.000000,1.000000,0.481669,0.804829,0.000000,0.000000,0.235336,0.056490,1.000000,0.756900,0.459543,0.000000,0.000000,1.000000,0.277469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.186501,0.912509,0.170342,0.029157,0.000000,0.000000,0.998162,1.000000,0.000000,0.575179,1.000000,0.000000,0.405427,0.281684,1.000000,1.000000,1.000000,1.000000
0.733333,0.000000,0.000000,0.816072,1.000000,0.000000,0.227230,1.000000,0.116367,0.000000,0.141033,1.000000,1.000000,0.000000,0.000000,0.346257,1.000000,0.865865,0.650295,0.724149,0.332808,0.387587,0.343880,0.000000,0.514145,0.635684,0.471394,0.000000,1.000000,0.625452,1.000000,1.000000,1.000000,0.148617,0.000000,0.605449,0.712211,1.000000,1.000000,1.000000,1.000000,0.490304,0.805762,0.000000,0.000000,0.254508,0.085980,1.000000,0.759915,0.491664,0.000000,0.000000,1.000000,0.222720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190923,0.926473,0.174807,0.037724,0.000000,0.000000,0.997798,1.000000,0.000000,0.543757,1.000000,0.000000,0.429148,0.336446,1.000000,1.000000,1.000000,1.000000
0.766667,0.000000,0.000000,0.805360,1.000000,0.000000,0.226007,1.000000,0.109827,0.000000,0.184729,1.000000,1.000000,0.000000,0.000000,0.345019,1.000000,0.865868,0.651070,0.719784,0.267057,0.388253,0.345438,0.000000,0.523552,0.628981,0.459722,0.000000,1.000000,0.603817,1.000000,1.000000,1.000000,0.171189,0.000000,0.595569,0.760704,1.000000,1.000000,1.000000,1.000000,0.487244,0.807798,0.000000,0.000000,0.244782,0.084463,1.000000,0.751697,0.491793,0.000000,0.000000,1.000000,0.165050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203406,0.926019,0.181612,0.029946,0.000000,0.000000,0.998075,1.000000,0.000000,0.585481,1.000000,0.000000,0.403020,0.380274,1.000000,1.000000,1.000000,1.000000
0.800000,0.000000,0.000000,0.818129,1.000000,0.000000,0.221115,1.000000,0.107608,0.000000,0.213749,1.000000,1.000000,0.000000,0.000000,0.341768,1.000000,0.866052,0.652137,0.700506,0.226244,0.388767,0.347687,0.000000,0.571601,0.621618,0.467495,0.000000,1.000000,0.597751,1.000000,1.000000,1.000000,0.245832,0.000000,0.547660,0.852868,1.000000,1.000000,1.000000,1.000000,0.467079,0.778193,0.000000,0.000000,0.218544,0.064241,1.000000,0.738957,0.452709,0.000000,0.000000,1.000000,0.171224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.213834,0.910961,0.182572,0.015289,0.000000,0.000000,0.998126,1.000000,0.000000,0.617203,1.000000,0.000000,0.383462,0.401752,1.000000,1.000000,1.000000,1.000000
0.833333,0.000000,0.014365,0.825890,1.000000,0.000000,0.220019,1.000000,0.110847,0.000000,0.205219,1.000000,1.000000,0.000000,0.000000,0.330765,1.000000,0.866087,0.652100,0.687367,0.226818,0.388569,0.350203,0.000000,0.589464,0.620402,0.475423,0.000000,1.000000,0.605478,1.000000,1.000000,1.000000,0.270110,0.000000,0.525570,0.870424,1.000000,1.000000,1.000000,1.000000,0.459645,0.768046,0.000000,0.000000,0.211706,0.054982,1.000000,0.738228,0.438598,0.000000,0.000000,1.000000,0.197599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211130,0.906102,0.178489,0.012311,0.000000,0.000000,0.995771,1.000000,0.000000,0.628786,1.000000,0.000000,0.374409,0.385381,1.000000,1.000000,1.000000,1.000000
0.866667,0.000000,0.034454,0.834453,1.000000,0.000000,0.222299,1.000000,0.119206,0.000000,0.150542,1.000000,1.000000,0.000000,0.000000,0.317115,1.000000,0.866060,0.651558,0.682586,0.283552,0.388239,0.352648,0.000000,0.579787,0.626922,0.487931,0.000000,1.000000,0.631688,1.000000,1.000000,1.000000,0.245414,0.000000,0.529094,0.806906,1.000000,1.000000,1.000000,1.000000,0.463546,0.771802,0.000000,0.000000,0.223031,0.054491,1.000000,0.749774,0.443375,0.000000,0.000000,1.000000,0.263553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193982,0.909560,0.168524,0.021982,0.000000,0.000000,0.991977,1.000000,0.000000,0.604534,1.000000,0.000000,0.386380,0.325570,1.000000,1.000000,1.000000,1.000000
0.900000,0.000000,0.022804,0.829663,1.000000,0.000000,0.224808,1.000000,0.121924,0.000000,0.133333,1.000000,1.000000,0.000000,0.000000,0.319920,1.000000,0.866151,0.651635,0.689227,0.300865,0.388370,0.352547,0.000000,0.564147,0.628713,0.484595,0.000000,1.000000,0.635333,1.000000,1.000000,1.000000,0.217473,0.000000,0.548426,0.758577,1.000000,1.000000,1.000000,1.000000,0.473236,0.786276,0.000000,0.000000,0.233496,0.060811,1.000000,0.754856,0.462271,0.000000,0.000000,1.000000,0.267497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187914,0.912393,0.168835,0.030244,0.000000,0.000000,0.998050,1.000000,0.000000,0.584575,1.000000,0.000000,0.397838,0.308224,1.000000,1.000000,1.000000,1.000000
0.933333,0.000000,0.016154,0.826631,1.000000,0.000000,0.223666,1.000000,0.120594,0.000000,0.152097,1.000000,1.000000,0.000000,0.000000,0.328758,1.000000,0.866453,0.652367,0.690062,0.273293,0.388769,0.352440,0.000000,0.575245,0.624671,0.480150,0.000000,1.000000,0.625092,1.000000,1.000000,1.000000,0.236572,0.000000,0.544471,0.779330,1.000000,1.000000,1.000000,1.000000,0.472573,0.786798,0.000000,0.000000,0.226903,0.057456,1.000000,0.749376,0.459971,0.000000,0.000000,1.000000,0.246224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193977,0.906846,0.174786,0.027488,0.000000,0.000000,0.998319,1.000000,0.000000,0.588082,1.000000,0.000000,0.396332,0.324033,1.000000,1.000000,1.000000,1.000000
0.966667,0.000000,0.008093,0.822407,1.000000,0.000000,0.221959,1.000000,0.118789,0.000000,0.178717,1.000000,1.000000,0.000000,0.000000,0.334725,1.000000,0.866717,0.652755,0.688013,0.231473,0.388876,0.352664,0.000000,0.590084,0.619288,0.474643,0.000000,1.000000,0.612054,1.000000,1.000000,1.000000,0.263625,0.000000,0.535515,0.815801,1.000000,1.000000,1.000000,1.000000,0.469954,0.785956,0.000000,0.000000,0.217921,0.052978,1.000000,0.742784,0.455418,0.000000,0.000000,1.000000,0.217780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.201906,0.901196,0.181329,0.022476,0.000000,0.000000,0.998300,1.000000,0.000000,0.603883,1.000000,0.000000,0.387833,0.345793,1.000000,1.000000,1.000000,1.000000
1.000000,0.000000,0.001606,0.818128,1.000000,0.000000,0.221372,1.000000,0.118815,0.000000,0.191512,1.000000,1.000000,0.000000,0.000000,0.333290,1.000000,0.866970,0.653145,0.684577,0.204674,0.388920,0.353770,0.000000,0.596888,0.616290,0.471458,0.000000,1.000000,0.605656,1.000000,1.000000,1.000000,0.277243,0.000000,0.530075,0.832024,1.000000,1.000000,1.000000,1.000000,0.469410,0.788892,0.000000,0.000000,0.214105,0.050583,1.000000,0.740294,0.455485,0.000000,0.000000,1.000000,0.201985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.204869,0.899604,0.184448,0.020111,0.000000,0.000000,0.998268,1.000000,0.000000,0.619541,1.000000,0.000000,0.378642,0.353269,1.000000,1.000000,1.000000,1.000000
1.033333,0.000000,0.002862,0.817878,1.000000,0.000000,0.221218,1.000000,0.121039,0.000000,0.188653,1.000000,1.000000,0.000000,0.000000,0.331949,1.000000,0.867288,0.653500,0.681608,0.198783,0.388933,0.354876,0.000000,0.602334,0.615281,0.472564,0.000000,1.000000,0.606687,1.000000,1.000000,1.000000,0.285226,0.000000,0.526273,0.830562,1.000000,1.000000,1.000000,1.000000,0.469658,0.790941,0.000000,0.000000,0.212759,0.047629,1.000000,0.740230,0.455026,0.000000,0.000000,1.000000,0.207051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203582,0.897435,0.185141,0.020450,0.000000,0.000000,0.998100,1.000000,0.000000,0.621294,1.000000,0.000000,0.377598,0.344930,1.000000,1.000000,1.000000,1.000000
1.066667,0.000000,0.010002,0.820866,1.000000,0.000000,0.221435,1.000000,0.124704,0.000000,0.173513,1.000000,1.000000,0.000000,0.000000,0.330757,1.000000,0.867603,0.653576,0.679493,0.209363,0.388830,0.355779,0.000000,0.605521,0.616056,0.476845,0.000000,1.000000,0.613656,1.000000,1.000000,1.000000,0.286989,0.000000,0.524694,0.814925,1.000000,1.000000,1.000000,1.000000,0.470471,0.791838,0.000000,0.000000,0.213830,0.044862,1.000000,0.742481,0.454404,0.000000,0.000000,1.000000,0.228461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198955,0.895255,0.183924,0.023091,0.000000,0.000000,0.995669,1.000000,0.000000,0.611938,1.000000,0.000000,0.383439,0.324977,1.000000,1.000000,1.000000,1.000000
